customer_id,customer_segment,city,state,country
CUS005042,PREMIUM,Bhubaneswar,Odisha,India
CUS005043,STANDARD,Coimbatore,Tamil Nadu,India
CUS005044,VIP,Visakhapatnam,Andhra Pradesh,India
CUS005045,STANDARD,Bhopal,Madhya Pradesh,India
CUS005046,STANDARD,Hyderabad,Telangana,India
CUS005047,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS005048,PREMIUM,Kolkata,West Bengal,India
CUS005049,STANDARD,Chandigarh,Chandigarh,India
CUS005050,PREMIUM,Gurugram,Haryana,India
CUS005051,VIP,Bengaluru,Karnataka,India
CUS005052,STANDARD,Delhi,Delhi,India
CUS005053,PREMIUM,Pune,Maharashtra,India
CUS005054,VIP,Pune,Maharashtra,India
CUS005055,VIP,Noida,Uttar Pradesh,India
CUS005056,PREMIUM,Madurai,Tamil Nadu,India
CUS005057,PREMIUM,Thiruvananthapuram,Kerala,India
CUS005058,STANDARD,Kolkata,West Bengal,India
CUS005059,PREMIUM,Gurugram,Haryana,India
CUS005060,PREMIUM,Bhubaneswar,Odisha,India
CUS005061,PREMIUM,Madurai,Tamil Nadu,India
CUS005062,PREMIUM,Bhubaneswar,Odisha,India
CUS005063,PREMIUM,Madurai,Tamil Nadu,India
CUS005064,STANDARD,Bengaluru,Karnataka,India
CUS005065,STANDARD,Gurugram,Haryana,India
CUS005066,PREMIUM,Gurugram,Haryana,India
CUS005067,PREMIUM,Noida,Uttar Pradesh,India
CUS005068,STANDARD,Bhopal,Madhya Pradesh,India
CUS005069,PREMIUM,Chandigarh,Chandigarh,India
CUS005070,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS005071,VIP,Bhopal,Madhya Pradesh,India
CUS005072,STANDARD,Kolkata,West Bengal,India
CUS005073,STANDARD,Mysuru,Karnataka,India
CUS005074,VIP,Mysuru,Karnataka,India
CUS005075,PREMIUM,Bengaluru,Karnataka,India
CUS005076,STANDARD,Nashik,Maharashtra,India
CUS005077,STANDARD,Lucknow,Uttar Pradesh,India
CUS005078,STANDARD,Ahmedabad,Gujarat,India
CUS005079,STANDARD,Mysuru,Karnataka,India
CUS005080,STANDARD,Kochi,Kerala,India
CUS005081,STANDARD,Bengaluru,Karnataka,India
CUS005082,STANDARD,Bengaluru,Karnataka,India
CUS005083,STANDARD,Kochi,Kerala,India
CUS005084,PREMIUM,Noida,Uttar Pradesh,India
CUS005085,STANDARD,Nashik,Maharashtra,India
CUS005086,STANDARD,Kochi,Kerala,India
CUS005087,PREMIUM,Kochi,Kerala,India
CUS005088,STANDARD,Coimbatore,Tamil Nadu,India
CUS005089,VIP,Nagpur,Maharashtra,India
CUS005090,STANDARD,Ahmedabad,Gujarat,India
CUS005091,STANDARD,Indore,Madhya Pradesh,India
CUS005092,PREMIUM,Hyderabad,Telangana,India
CUS005093,STANDARD,Mysuru,Karnataka,India
CUS005094,VIP,Pune,Maharashtra,India
CUS005095,STANDARD,Mumbai,Maharashtra,India
CUS005096,VIP,Lucknow,Uttar Pradesh,India
CUS005097,STANDARD,Bengaluru,Karnataka,India
CUS005098,STANDARD,Bengaluru,Karnataka,India
CUS005099,VIP,Ahmedabad,Gujarat,India
CUS005100,PREMIUM,Bhubaneswar,Odisha,India
CUS005101,VIP,Nashik,Maharashtra,India
CUS005102,VIP,Indore,Madhya Pradesh,India
CUS005103,VIP,Madurai,Tamil Nadu,India
CUS005104,VIP,Bengaluru,Karnataka,India
CUS005105,PREMIUM,Kochi,Kerala,India
CUS005106,STANDARD,Ahmedabad,Gujarat,India
CUS005107,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS005108,STANDARD,Chennai,Tamil Nadu,India
CUS005109,PREMIUM,Noida,Uttar Pradesh,India
CUS005110,PREMIUM,Kochi,Kerala,India
CUS005111,PREMIUM,Delhi,Delhi,India
CUS005112,VIP,Lucknow,Uttar Pradesh,India
CUS005113,PREMIUM,Indore,Madhya Pradesh,India
CUS005114,STANDARD,Coimbatore,Tamil Nadu,India
CUS005115,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005116,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005117,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS005118,STANDARD,Gurugram,Haryana,India
CUS005119,PREMIUM,Surat,Gujarat,India
CUS005120,STANDARD,Indore,Madhya Pradesh,India
CUS005121,STANDARD,Kochi,Kerala,India
CUS005122,STANDARD,Mumbai,Maharashtra,India
CUS005123,STANDARD,Gurugram,Haryana,India
CUS005124,VIP,Madurai,Tamil Nadu,India
CUS005125,STANDARD,Jaipur,Rajasthan,India
CUS005126,STANDARD,Nagpur,Maharashtra,India
CUS005127,PREMIUM,Nagpur,Maharashtra,India
CUS005128,PREMIUM,Lucknow,Uttar Pradesh,India
CUS005129,PREMIUM,Kochi,Kerala,India
CUS005130,VIP,Nashik,Maharashtra,India
CUS005131,STANDARD,Kolkata,West Bengal,India
CUS005132,STANDARD,Indore,Madhya Pradesh,India
CUS005133,STANDARD,Jaipur,Rajasthan,India
CUS005134,PREMIUM,Madurai,Tamil Nadu,India
CUS005135,STANDARD,Mumbai,Maharashtra,India
CUS005136,VIP,Mumbai,Maharashtra,India
CUS005137,STANDARD,Pune,Maharashtra,India
CUS005138,STANDARD,Lucknow,Uttar Pradesh,India
CUS005139,STANDARD,Bengaluru,Karnataka,India
CUS005140,PREMIUM,Kochi,Kerala,India
CUS005141,STANDARD,Mumbai,Maharashtra,India
CUS005142,STANDARD,Chandigarh,Chandigarh,India
CUS005143,VIP,Ahmedabad,Gujarat,India
CUS005144,VIP,Chennai,Tamil Nadu,India
CUS005145,STANDARD,Nagpur,Maharashtra,India
CUS005146,PREMIUM,Delhi,Delhi,India
CUS005147,PREMIUM,Bhubaneswar,Odisha,India
CUS005148,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS005149,STANDARD,Mysuru,Karnataka,India
CUS005150,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005151,STANDARD,Lucknow,Uttar Pradesh,India
CUS005152,VIP,Ahmedabad,Gujarat,India
CUS005153,VIP,Bengaluru,Karnataka,India
CUS005154,STANDARD,Ahmedabad,Gujarat,India
CUS005155,STANDARD,Mumbai,Maharashtra,India
CUS005156,PREMIUM,Nashik,Maharashtra,India
CUS005157,STANDARD,Mysuru,Karnataka,India
CUS005158,PREMIUM,Kolkata,West Bengal,India
CUS005159,STANDARD,Delhi,Delhi,India
CUS005160,STANDARD,Lucknow,Uttar Pradesh,India
CUS005161,PREMIUM,Lucknow,Uttar Pradesh,India
CUS005162,STANDARD,Madurai,Tamil Nadu,India
CUS005163,VIP,Coimbatore,Tamil Nadu,India
CUS005164,STANDARD,Mysuru,Karnataka,India
CUS005165,PREMIUM,Thiruvananthapuram,Kerala,India
CUS005166,VIP,Thiruvananthapuram,Kerala,India
CUS005167,PREMIUM,Nashik,Maharashtra,India
CUS005168,STANDARD,Gurugram,Haryana,India
CUS005169,STANDARD,Lucknow,Uttar Pradesh,India
CUS005170,STANDARD,Mysuru,Karnataka,India
CUS005171,PREMIUM,Nagpur,Maharashtra,India
CUS005172,STANDARD,Chennai,Tamil Nadu,India
CUS005173,STANDARD,Coimbatore,Tamil Nadu,India
CUS005174,PREMIUM,Pune,Maharashtra,India
CUS005175,STANDARD,Delhi,Delhi,India
CUS005176,PREMIUM,Hyderabad,Telangana,India
CUS005177,PREMIUM,Chennai,Tamil Nadu,India
CUS005178,VIP,Gurugram,Haryana,India
CUS005179,STANDARD,Hyderabad,Telangana,India
CUS005180,VIP,Thiruvananthapuram,Kerala,India
CUS005181,PREMIUM,Mysuru,Karnataka,India
CUS005182,STANDARD,Mysuru,Karnataka,India
CUS005183,STANDARD,Nashik,Maharashtra,India
CUS005184,VIP,Vijayawada,Andhra Pradesh,India
CUS005185,STANDARD,Coimbatore,Tamil Nadu,India
CUS005186,VIP,Chandigarh,Chandigarh,India
CUS005187,STANDARD,Chandigarh,Chandigarh,India
CUS005188,STANDARD,Chandigarh,Chandigarh,India
CUS005189,VIP,Delhi,Delhi,India
CUS005190,STANDARD,Delhi,Delhi,India
CUS005191,PREMIUM,Delhi,Delhi,India
CUS005192,VIP,Visakhapatnam,Andhra Pradesh,India
CUS005193,PREMIUM,Chandigarh,Chandigarh,India
CUS005194,STANDARD,Nagpur,Maharashtra,India
CUS005195,PREMIUM,Surat,Gujarat,India
CUS005196,STANDARD,Indore,Madhya Pradesh,India
CUS005197,STANDARD,Delhi,Delhi,India
CUS005198,STANDARD,Chennai,Tamil Nadu,India
CUS005199,PREMIUM,Gurugram,Haryana,India
CUS005200,STANDARD,Coimbatore,Tamil Nadu,India
CUS005201,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS005202,VIP,Vijayawada,Andhra Pradesh,India
CUS005203,PREMIUM,Hyderabad,Telangana,India
CUS005204,VIP,Chandigarh,Chandigarh,India
CUS005205,STANDARD,Chennai,Tamil Nadu,India
CUS005206,VIP,Chandigarh,Chandigarh,India
CUS005207,PREMIUM,Lucknow,Uttar Pradesh,India
CUS005208,PREMIUM,Hyderabad,Telangana,India
CUS005209,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS005210,PREMIUM,Ahmedabad,Gujarat,India
CUS005211,PREMIUM,Ahmedabad,Gujarat,India
CUS005212,PREMIUM,Lucknow,Uttar Pradesh,India
CUS005213,PREMIUM,Nagpur,Maharashtra,India
CUS005214,PREMIUM,Bhopal,Madhya Pradesh,India
CUS005215,PREMIUM,Kolkata,West Bengal,India
CUS005216,VIP,Bhubaneswar,Odisha,India
CUS005217,VIP,Chandigarh,Chandigarh,India
CUS005218,VIP,Lucknow,Uttar Pradesh,India
CUS005219,STANDARD,Nagpur,Maharashtra,India
CUS005220,STANDARD,Coimbatore,Tamil Nadu,India
CUS005221,STANDARD,Noida,Uttar Pradesh,India
CUS005222,PREMIUM,Coimbatore,Tamil Nadu,India
CUS005223,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005224,STANDARD,Nashik,Maharashtra,India
CUS005225,STANDARD,Coimbatore,Tamil Nadu,India
CUS005226,STANDARD,Bhubaneswar,Odisha,India
CUS005227,PREMIUM,Mysuru,Karnataka,India
CUS005228,PREMIUM,Delhi,Delhi,India
CUS005229,STANDARD,Hyderabad,Telangana,India
CUS005230,STANDARD,Noida,Uttar Pradesh,India
CUS005231,VIP,Pune,Maharashtra,India
CUS005232,STANDARD,Delhi,Delhi,India
CUS005233,VIP,Bhopal,Madhya Pradesh,India
CUS005234,PREMIUM,Delhi,Delhi,India
CUS005235,STANDARD,Indore,Madhya Pradesh,India
CUS005236,PREMIUM,Bhopal,Madhya Pradesh,India
CUS005237,STANDARD,Coimbatore,Tamil Nadu,India
CUS005238,STANDARD,Bhopal,Madhya Pradesh,India
CUS005239,PREMIUM,Thiruvananthapuram,Kerala,India
CUS005240,PREMIUM,Nagpur,Maharashtra,India
CUS005241,STANDARD,Jaipur,Rajasthan,India
CUS005242,STANDARD,Mumbai,Maharashtra,India
CUS005243,STANDARD,Coimbatore,Tamil Nadu,India
CUS005244,STANDARD,Nagpur,Maharashtra,India
CUS005245,STANDARD,Nagpur,Maharashtra,India
CUS005246,PREMIUM,Surat,Gujarat,India
CUS005247,STANDARD,Delhi,Delhi,India
CUS005248,VIP,Vijayawada,Andhra Pradesh,India
CUS005249,VIP,Delhi,Delhi,India
CUS005250,VIP,Kolkata,West Bengal,India
CUS005251,PREMIUM,Mysuru,Karnataka,India
CUS005252,VIP,Hyderabad,Telangana,India
CUS005253,PREMIUM,Chennai,Tamil Nadu,India
CUS005254,VIP,Chandigarh,Chandigarh,India
CUS005255,STANDARD,Bhopal,Madhya Pradesh,India
CUS005256,STANDARD,Mysuru,Karnataka,India
CUS005257,STANDARD,Delhi,Delhi,India
CUS005258,STANDARD,Kochi,Kerala,India
CUS005259,STANDARD,Jaipur,Rajasthan,India
CUS005260,STANDARD,Kolkata,West Bengal,India
CUS005261,PREMIUM,Mumbai,Maharashtra,India
CUS005262,VIP,Hyderabad,Telangana,India
CUS005263,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS005264,STANDARD,Bhopal,Madhya Pradesh,India
CUS005265,PREMIUM,Surat,Gujarat,India
CUS005266,VIP,Mysuru,Karnataka,India
CUS005267,PREMIUM,Lucknow,Uttar Pradesh,India
CUS005268,STANDARD,Gurugram,Haryana,India
CUS005269,PREMIUM,Nagpur,Maharashtra,India
CUS005270,STANDARD,Madurai,Tamil Nadu,India
CUS005271,STANDARD,Indore,Madhya Pradesh,India
CUS005272,PREMIUM,Madurai,Tamil Nadu,India
CUS005273,STANDARD,Pune,Maharashtra,India
CUS005274,STANDARD,Madurai,Tamil Nadu,India
CUS005275,PREMIUM,Indore,Madhya Pradesh,India
CUS005276,STANDARD,Jaipur,Rajasthan,India
CUS005277,PREMIUM,Bhopal,Madhya Pradesh,India
CUS005278,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005279,VIP,Kochi,Kerala,India
CUS005280,PREMIUM,Madurai,Tamil Nadu,India
CUS005281,STANDARD,Gurugram,Haryana,India
CUS005282,STANDARD,Chandigarh,Chandigarh,India
CUS005283,PREMIUM,Kochi,Kerala,India
CUS005284,STANDARD,Noida,Uttar Pradesh,India
CUS005285,STANDARD,Nashik,Maharashtra,India
CUS005286,STANDARD,Nagpur,Maharashtra,India
CUS005287,STANDARD,Jaipur,Rajasthan,India
CUS005288,STANDARD,Mumbai,Maharashtra,India
CUS005289,STANDARD,Mysuru,Karnataka,India
CUS005290,STANDARD,Ahmedabad,Gujarat,India
CUS005291,STANDARD,Nagpur,Maharashtra,India
CUS005292,STANDARD,Jaipur,Rajasthan,India
CUS005293,STANDARD,Bhubaneswar,Odisha,India
CUS005294,PREMIUM,Noida,Uttar Pradesh,India
CUS005295,VIP,Noida,Uttar Pradesh,India
CUS005296,STANDARD,Pune,Maharashtra,India
CUS005297,STANDARD,Bengaluru,Karnataka,India
CUS005298,PREMIUM,Surat,Gujarat,India
CUS005299,PREMIUM,Pune,Maharashtra,India
CUS005300,PREMIUM,Chandigarh,Chandigarh,India
CUS005301,STANDARD,Pune,Maharashtra,India
CUS005302,STANDARD,Chennai,Tamil Nadu,India
CUS005303,STANDARD,Mysuru,Karnataka,India
CUS005304,STANDARD,Coimbatore,Tamil Nadu,India
CUS005305,PREMIUM,Madurai,Tamil Nadu,India
CUS005306,STANDARD,Noida,Uttar Pradesh,India
CUS005307,PREMIUM,Bhubaneswar,Odisha,India
CUS005308,STANDARD,Indore,Madhya Pradesh,India
CUS005309,VIP,Delhi,Delhi,India
CUS005310,STANDARD,Thiruvananthapuram,Kerala,India
CUS005311,PREMIUM,Chennai,Tamil Nadu,India
CUS005312,PREMIUM,Indore,Madhya Pradesh,India
CUS005313,PREMIUM,Nashik,Maharashtra,India
CUS005314,STANDARD,Chandigarh,Chandigarh,India
CUS005315,PREMIUM,Mumbai,Maharashtra,India
CUS005316,PREMIUM,Chandigarh,Chandigarh,India
CUS005317,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS005318,STANDARD,Pune,Maharashtra,India
CUS005319,STANDARD,Gurugram,Haryana,India
CUS005320,PREMIUM,Thiruvananthapuram,Kerala,India
CUS005321,VIP,Nagpur,Maharashtra,India
CUS005322,VIP,Nagpur,Maharashtra,India
CUS005323,STANDARD,Lucknow,Uttar Pradesh,India
CUS005324,VIP,Chandigarh,Chandigarh,India
CUS005325,STANDARD,Kochi,Kerala,India
CUS005326,VIP,Bhubaneswar,Odisha,India
CUS005327,PREMIUM,Gurugram,Haryana,India
CUS005328,VIP,Kolkata,West Bengal,India
CUS005329,VIP,Jaipur,Rajasthan,India
CUS005330,STANDARD,Kolkata,West Bengal,India
CUS005331,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS005332,STANDARD,Chennai,Tamil Nadu,India
CUS005333,PREMIUM,Coimbatore,Tamil Nadu,India
CUS005334,STANDARD,Hyderabad,Telangana,India
CUS005335,VIP,Bhopal,Madhya Pradesh,India
CUS005336,STANDARD,Madurai,Tamil Nadu,India
CUS005337,PREMIUM,Noida,Uttar Pradesh,India
CUS005338,STANDARD,Jaipur,Rajasthan,India
CUS005339,PREMIUM,Delhi,Delhi,India
CUS005340,PREMIUM,Kochi,Kerala,India
CUS005341,STANDARD,Nashik,Maharashtra,India
CUS005342,STANDARD,Delhi,Delhi,India
CUS005343,STANDARD,Ahmedabad,Gujarat,India
CUS005344,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005345,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS005346,STANDARD,Gurugram,Haryana,India
CUS005347,STANDARD,Gurugram,Haryana,India
CUS005348,PREMIUM,Bengaluru,Karnataka,India
CUS005349,STANDARD,Coimbatore,Tamil Nadu,India
CUS005350,STANDARD,Nagpur,Maharashtra,India
CUS005351,VIP,Gurugram,Haryana,India
CUS005352,PREMIUM,Bhubaneswar,Odisha,India
CUS005353,PREMIUM,Bengaluru,Karnataka,India
CUS005354,PREMIUM,Bengaluru,Karnataka,India
CUS005355,STANDARD,Kochi,Kerala,India
CUS005356,PREMIUM,Nashik,Maharashtra,India
CUS005357,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005358,STANDARD,Coimbatore,Tamil Nadu,India
CUS005359,PREMIUM,Madurai,Tamil Nadu,India
CUS005360,VIP,Jaipur,Rajasthan,India
CUS005361,PREMIUM,Delhi,Delhi,India
CUS005362,PREMIUM,Coimbatore,Tamil Nadu,India
CUS005363,STANDARD,Jaipur,Rajasthan,India
CUS005364,STANDARD,Coimbatore,Tamil Nadu,India
CUS005365,PREMIUM,Thiruvananthapuram,Kerala,India
CUS005366,PREMIUM,Kolkata,West Bengal,India
CUS005367,VIP,Bengaluru,Karnataka,India
CUS005368,PREMIUM,Pune,Maharashtra,India
CUS005369,STANDARD,Kochi,Kerala,India
CUS005370,STANDARD,Indore,Madhya Pradesh,India
CUS005371,PREMIUM,Bhopal,Madhya Pradesh,India
CUS005372,STANDARD,Mumbai,Maharashtra,India
CUS005373,STANDARD,Nashik,Maharashtra,India
CUS005374,STANDARD,Madurai,Tamil Nadu,India
CUS005375,PREMIUM,Surat,Gujarat,India
CUS005376,STANDARD,Nagpur,Maharashtra,India
CUS005377,PREMIUM,Madurai,Tamil Nadu,India
CUS005378,STANDARD,Thiruvananthapuram,Kerala,India
CUS005379,PREMIUM,Coimbatore,Tamil Nadu,India
CUS005380,VIP,Visakhapatnam,Andhra Pradesh,India
CUS005381,PREMIUM,Ahmedabad,Gujarat,India
CUS005382,STANDARD,Nashik,Maharashtra,India
CUS005383,VIP,Gurugram,Haryana,India
CUS005384,PREMIUM,Nashik,Maharashtra,India
CUS005385,PREMIUM,Bhubaneswar,Odisha,India
CUS005386,PREMIUM,Noida,Uttar Pradesh,India
CUS005387,STANDARD,Chennai,Tamil Nadu,India
CUS005388,STANDARD,Chennai,Tamil Nadu,India
CUS005389,PREMIUM,Jaipur,Rajasthan,India
CUS005390,VIP,Noida,Uttar Pradesh,India
CUS005391,PREMIUM,Indore,Madhya Pradesh,India
CUS005392,STANDARD,Nashik,Maharashtra,India
CUS005393,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS005394,STANDARD,Ahmedabad,Gujarat,India
CUS005395,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005396,STANDARD,Kochi,Kerala,India
CUS005397,PREMIUM,Chennai,Tamil Nadu,India
CUS005398,PREMIUM,Pune,Maharashtra,India
CUS005399,PREMIUM,Bhubaneswar,Odisha,India
CUS005400,STANDARD,Pune,Maharashtra,India
CUS005401,PREMIUM,Chandigarh,Chandigarh,India
CUS005402,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005403,STANDARD,Pune,Maharashtra,India
CUS005404,VIP,Mumbai,Maharashtra,India
CUS005405,STANDARD,Hyderabad,Telangana,India
CUS005406,VIP,Bengaluru,Karnataka,India
CUS005407,STANDARD,Gurugram,Haryana,India
CUS005408,STANDARD,Delhi,Delhi,India
CUS005409,PREMIUM,Bengaluru,Karnataka,India
CUS005410,STANDARD,Nagpur,Maharashtra,India
CUS005411,PREMIUM,Bhopal,Madhya Pradesh,India
CUS005412,PREMIUM,Hyderabad,Telangana,India
CUS005413,VIP,Noida,Uttar Pradesh,India
CUS005414,STANDARD,Bengaluru,Karnataka,India
CUS005415,STANDARD,Pune,Maharashtra,India
CUS005416,STANDARD,Hyderabad,Telangana,India
CUS005417,STANDARD,Bhubaneswar,Odisha,India
CUS005418,STANDARD,Gurugram,Haryana,India
CUS005419,PREMIUM,Coimbatore,Tamil Nadu,India
CUS005420,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS005421,VIP,Ahmedabad,Gujarat,India
CUS005422,STANDARD,Chandigarh,Chandigarh,India
CUS005423,PREMIUM,Bhopal,Madhya Pradesh,India
CUS005424,VIP,Coimbatore,Tamil Nadu,India
CUS005425,PREMIUM,Surat,Gujarat,India
CUS005426,PREMIUM,Mumbai,Maharashtra,India
CUS005427,PREMIUM,Chandigarh,Chandigarh,India
CUS005428,STANDARD,Noida,Uttar Pradesh,India
CUS005429,VIP,Indore,Madhya Pradesh,India
CUS005430,PREMIUM,Surat,Gujarat,India
CUS005431,STANDARD,Delhi,Delhi,India
CUS005432,VIP,Thiruvananthapuram,Kerala,India
CUS005433,VIP,Indore,Madhya Pradesh,India
CUS005434,STANDARD,Indore,Madhya Pradesh,India
CUS005435,STANDARD,Mumbai,Maharashtra,India
CUS005436,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS005437,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005438,VIP,Nashik,Maharashtra,India
CUS005439,STANDARD,Hyderabad,Telangana,India
CUS005440,VIP,Kolkata,West Bengal,India
CUS005441,PREMIUM,Mumbai,Maharashtra,India
CUS005442,VIP,Delhi,Delhi,India
CUS005443,VIP,Visakhapatnam,Andhra Pradesh,India
CUS005444,STANDARD,Surat,Gujarat,India
CUS005445,STANDARD,Pune,Maharashtra,India
CUS005446,STANDARD,Indore,Madhya Pradesh,India
CUS005447,VIP,Hyderabad,Telangana,India
CUS005448,STANDARD,Ahmedabad,Gujarat,India
CUS005449,PREMIUM,Jaipur,Rajasthan,India
CUS005450,STANDARD,Noida,Uttar Pradesh,India
CUS005451,STANDARD,Noida,Uttar Pradesh,India
CUS005452,PREMIUM,Thiruvananthapuram,Kerala,India
CUS005453,STANDARD,Mumbai,Maharashtra,India
CUS005454,STANDARD,Coimbatore,Tamil Nadu,India
CUS005455,STANDARD,Mysuru,Karnataka,India
CUS005456,STANDARD,Kolkata,West Bengal,India
CUS005457,PREMIUM,Bhopal,Madhya Pradesh,India
CUS005458,PREMIUM,Kochi,Kerala,India
CUS005459,PREMIUM,Hyderabad,Telangana,India
CUS005460,STANDARD,Coimbatore,Tamil Nadu,India
CUS005461,PREMIUM,Ahmedabad,Gujarat,India
CUS005462,STANDARD,Kolkata,West Bengal,India
CUS005463,STANDARD,Nashik,Maharashtra,India
CUS005464,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS005465,STANDARD,Coimbatore,Tamil Nadu,India
CUS005466,PREMIUM,Ahmedabad,Gujarat,India
CUS005467,PREMIUM,Gurugram,Haryana,India
CUS005468,PREMIUM,Hyderabad,Telangana,India
CUS005469,VIP,Mysuru,Karnataka,India
CUS005470,VIP,Bhopal,Madhya Pradesh,India
CUS005471,VIP,Hyderabad,Telangana,India
CUS005472,VIP,Mysuru,Karnataka,India
CUS005473,STANDARD,Jaipur,Rajasthan,India
CUS005474,STANDARD,Nagpur,Maharashtra,India
CUS005475,VIP,Nagpur,Maharashtra,India
CUS005476,PREMIUM,Mumbai,Maharashtra,India
CUS005477,STANDARD,Hyderabad,Telangana,India
CUS005478,VIP,Vijayawada,Andhra Pradesh,India
CUS005479,PREMIUM,Bhubaneswar,Odisha,India
CUS005480,STANDARD,Ahmedabad,Gujarat,India
CUS005481,PREMIUM,Kochi,Kerala,India
CUS005482,PREMIUM,Kolkata,West Bengal,India
CUS005483,STANDARD,Chandigarh,Chandigarh,India
CUS005484,STANDARD,Thiruvananthapuram,Kerala,India
CUS005485,STANDARD,Hyderabad,Telangana,India
CUS005486,PREMIUM,Lucknow,Uttar Pradesh,India
CUS005487,PREMIUM,Ahmedabad,Gujarat,India
CUS005488,STANDARD,Nashik,Maharashtra,India
CUS005489,STANDARD,Vijayawada,Andhra Pradesh,India
CUS005490,PREMIUM,Coimbatore,Tamil Nadu,India
CUS005491,VIP,Hyderabad,Telangana,India
CUS005492,VIP,Bhopal,Madhya Pradesh,India
CUS005493,STANDARD,Madurai,Tamil Nadu,India
CUS005494,STANDARD,Coimbatore,Tamil Nadu,India
CUS005495,STANDARD,Kolkata,West Bengal,India
CUS005496,VIP,Bengaluru,Karnataka,India
CUS005497,STANDARD,Bengaluru,Karnataka,India
CUS005498,PREMIUM,Chandigarh,Chandigarh,India
CUS005499,STANDARD,Thiruvananthapuram,Kerala,India
CUS005500,PREMIUM,Mumbai,Maharashtra,India
CUS005501,STANDARD,Pune,Maharashtra,India
CUS005502,STANDARD,Mumbai,Maharashtra,India
CUS005503,STANDARD,Chandigarh,Chandigarh,India
CUS005504,VIP,Kolkata,West Bengal,India
CUS005505,STANDARD,Jaipur,Rajasthan,India
CUS005506,STANDARD,Chennai,Tamil Nadu,India
CUS005507,PREMIUM,Surat,Gujarat,India
CUS005508,PREMIUM,Lucknow,Uttar Pradesh,India
CUS005509,STANDARD,Madurai,Tamil Nadu,India
CUS005510,VIP,Jaipur,Rajasthan,India
CUS005511,STANDARD,Madurai,Tamil Nadu,India
CUS005512,PREMIUM,Chandigarh,Chandigarh,India
CUS005513,STANDARD,Hyderabad,Telangana,India
CUS005514,PREMIUM,Kochi,Kerala,India
CUS005515,STANDARD,Indore,Madhya Pradesh,India
CUS005516,STANDARD,Madurai,Tamil Nadu,India
CUS005517,STANDARD,Kolkata,West Bengal,India
CUS005518,STANDARD,Hyderabad,Telangana,India
CUS005519,VIP,Nashik,Maharashtra,India
CUS005520,STANDARD,Chandigarh,Chandigarh,India
CUS005521,STANDARD,Kolkata,West Bengal,India
CUS005522,PREMIUM,Kochi,Kerala,India
CUS005523,PREMIUM,Chandigarh,Chandigarh,India
CUS005524,VIP,Bhubaneswar,Odisha,India
CUS005525,PREMIUM,Bengaluru,Karnataka,India
CUS005526,STANDARD,Gurugram,Haryana,India
CUS005527,STANDARD,Noida,Uttar Pradesh,India
CUS005528,STANDARD,Nagpur,Maharashtra,India
CUS005529,STANDARD,Hyderabad,Telangana,India
CUS005530,PREMIUM,Kochi,Kerala,India
CUS005531,STANDARD,Delhi,Delhi,India
CUS005532,VIP,Jaipur,Rajasthan,India
CUS005533,STANDARD,Ahmedabad,Gujarat,India
CUS005534,PREMIUM,Surat,Gujarat,India
CUS005535,VIP,Mumbai,Maharashtra,India
CUS005536,STANDARD,Indore,Madhya Pradesh,India
CUS005537,VIP,Visakhapatnam,Andhra Pradesh,India
CUS005538,STANDARD,Kochi,Kerala,India
CUS005539,STANDARD,Gurugram,Haryana,India
CUS005540,STANDARD,Kochi,Kerala,India
CUS005541,STANDARD,Mysuru,Karnataka,India
CUS005542,STANDARD,Ahmedabad,Gujarat,India
CUS005543,PREMIUM,Indore,Madhya Pradesh,India
CUS005544,STANDARD,Bhubaneswar,Odisha,India
CUS005545,STANDARD,Thiruvananthapuram,Kerala,India
CUS005546,STANDARD,Bengaluru,Karnataka,India
CUS005547,VIP,Delhi,Delhi,India
CUS005548,VIP,Mumbai,Maharashtra,India
CUS005549,STANDARD,Surat,Gujarat,India
CUS005550,PREMIUM,Nashik,Maharashtra,India
CUS005551,STANDARD,Jaipur,Rajasthan,India
CUS005552,STANDARD,Nashik,Maharashtra,India
CUS005553,STANDARD,Mysuru,Karnataka,India
